publishedAt,authorDisplayName,textDisplay,likeCount,type
2025-08-18T00:17:33Z,@UchihaGamer709,"karya anak bangsa no karya kakek bangsa yes <a href=""http://www.youtube.com/results?search_query=%23prodaklokal"">#prodaklokal</a>",0,comment
2025-08-18T00:13:41Z,@silando-p8m,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=106"">1:46</a>  kok kaya suara dukun dah",3,comment
2025-08-18T00:00:18Z,@MuhammadKhairullah-h6m,film malu maluin,0,comment
2025-08-17T23:54:17Z,@ElaEla-yg3hz,Mataku sakit ehh,0,comment
2025-08-17T23:53:31Z,@AmarTan-y8p,Bendera disandera 😂😂😂,0,comment
2025-08-17T23:46:54Z,@pendidikankhas2517,Lebih baik beli saja benderanya sebagai ganti...,0,comment
2025-08-17T23:35:04Z,@park.leyaww,"serius kualitas film nya kaya gini?, baru juga kemaren bangga punya animasi kelas, ehh muncul animasi kualitas rendah kaya gini, ga bikin bangga, malah bikin malu²in negara😹,kocak.",23,comment
2025-08-20T06:32:26Z,@zulfaris8970,Yaa benaran bang,0,reply
2025-08-17T23:29:21Z,@HiburanTop-i9o,Parah,0,comment
2025-08-17T23:17:17Z,@muhamadekhmalaiman8646,karya anak bangsa❎<br>karya anak bangsattt✅,0,comment
2025-08-17T23:07:16Z,@RomadanRomadhan,Bentuk alien semua Njing,0,comment
2025-08-17T23:06:15Z,@limanjaya1554,ini lelucon,0,comment
2025-08-17T23:04:50Z,@16.hazbimaulana90,"Review trailer secara jujur tanpa adanya penghinaan:<br><br>1. Karakternya flat banget, gapunya shaders atau semacam bayangan realistis<br>2. Alur cerita gak ada bedanya sama sinetron bahula yang selama ini ditayangkan di tv komersil<br>3. Dari nomer 2 jadi gak ada kesan menariknya sama sekali<br>4. Gerakan sangat aneh, terlihat jelas tidak sinkron secara keseluruhan, sehingga sangat amat susah dipahami<br>5. Suara sang dubber juga sempat mendahului gambarnya di beberapa momen<br>6. Gerakan sangat kaku<br>7. Banyak bagian yang tembus layaknya BUG pada game<br>8. Udah gakuat nulis kritiknya. Sebenarnya bisa smpe nomer 100.000<br><br>Bisa disimpulkan bahwa emang beneran ga niat bikin film.",0,comment
2025-08-17T23:03:32Z,@KadekIndiramaharani,Sensingkat itu yang jadi yg kayak males ngetik bet,0,comment
2025-08-17T22:57:53Z,@rendiardiansyah1600,BURUK,0,comment
2025-08-17T22:57:37Z,@sikisoja1496,sakit cik mata gua,0,comment
2025-08-17T22:51:18Z,@mohderlanpratama2243,ga bisa buat animasi ya lolot animasi jelek di terbitkan 😂😂😂,0,comment
2025-08-17T22:37:56Z,@terrytian3609,Film kayak taik,0,comment
2025-08-17T22:20:51Z,@rezafauzinirwan9471,"Serius 6,7 M jadi gini doang ? Lebih smooth grafik nya keluarga somat malah 😂",0,comment
2025-08-17T22:20:42Z,@SaePutra-s8h,Paraaah pollll,0,comment
2025-08-17T22:19:52Z,@rezafauzinirwan9471,Bagusan adit sopo jarwo malah,0,comment
2025-08-17T22:05:28Z,@syamargem4236,Maksa banget..😢,0,comment
2025-08-17T21:39:13Z,@AnisaEka-e3p2u,Serius?? Film animasi gini di tayangin di bioskop gw malah udh seneng liat karya animasi indo kek jumbo nih contoh nya eh muncul elu,0,comment
2025-08-17T21:39:57Z,@AnisaEka-e3p2u,Gw tau bikin film animasi itu ga gampang tpi usahain lah waktu lu bikin animasi ini di bagusin lagi jan cepet² pen selesai.. Kek nugas sekolah aj,0,reply
2025-08-17T21:28:15Z,@zonamusic1147,Kok sakit mata gua nonton ginian ya,0,comment
2025-08-17T21:19:57Z,@dauzzzx,Grafik gta vice city lgi better 😂 layan naruto lgi baguhh grafik nya 2D anj,0,comment
2025-08-17T21:01:57Z,@alamsyah429,Padahal udah 1080 p<br>kok masih aja burik ya,0,comment
2025-08-17T20:59:12Z,@Kere84,film kont!!!,0,comment
2025-08-17T20:56:27Z,@salmanal7148,🤣🤣🤣🤣,0,comment
2025-08-17T20:41:34Z,@laskarmerahindonesia5182,Berani amat koar2 6.7M.. Diputar saingan ma Demon Slayer... Perbandingan Kualitas ?<br>Kek Langit dibandingkan suampaaaah di dasar laot terdalam 😂😂😂😂😂😂😂😂😂😂,0,comment
2025-08-17T20:40:12Z,@jizjozx4089,Mending dhot desaint,0,comment
2025-08-17T20:36:25Z,@bretsamsom-v5k3t,Film apaan ni anjng,0,comment
2025-08-17T20:31:52Z,@HANSENCINTABURHAN,Wah filmnya sangat jelek dan bikin sakit mata,0,comment
2025-08-17T20:29:09Z,@Kepinsn,animasi dark web,0,comment
2025-08-17T20:08:54Z,@Alik-hl3xb,"Adanya film ini kita jadi makin bersatu, bersatu untuk menghujat",0,comment
2025-08-17T19:53:45Z,@tomykusuma6389,Pengen dosa takut ketawa.,0,comment
2025-08-17T19:24:04Z,@Abzezzz,Sakit mata liatnya,0,comment
2025-08-17T19:22:49Z,@RujaklasoBaujigong,Ini apaan ini 😹😹,0,comment
2025-08-17T19:17:15Z,@AzharaNabila-z9z,Masih terngiang-ngiang dengan kata2 &quot;BErhENtiIiIiii JaNgANn LaNJyUtttttt&quot;,0,comment
2025-08-17T19:16:12Z,@ayapolonyi909,Jueleeeeeek,0,comment
2025-08-17T19:13:18Z,@AkuuAndry,"Saya engga bayar apa pun buat nonton trailer ini, tapi saya udah pengen uang saya kembali",91,comment
2025-08-18T01:16:35Z,@gh3zd,😭,5,reply
2025-08-18T15:19:08Z,@alffh,😭,2,reply
2025-08-19T17:08:30Z,@Raver-1601,Bayar tagihan intenet kan lu. Nah itu yang lu pingin duitnya balik,3,reply
2025-08-20T00:57:34Z,@munkysarutobi,Gw aja gak sudi nonton inu pke akun youtube premium gw,2,reply
2025-08-20T01:23:07Z,@NyomanMin,Hahahaha 😂,2,reply
2025-08-17T19:11:52Z,@HeryArjana,Benar2 bobrok....,0,comment
2025-08-17T19:09:34Z,@aras41245,Satu kata<br>&quot;JIJIK&quot;,0,comment
2025-08-17T18:50:04Z,@TheEasyhook,"anak2 ini kena prank, disuruh cari bendera sampai ke hutan, padahal banyak bendera Merah Putih berkibar di atas gapura...",0,comment
2025-08-17T18:25:14Z,@angelinaamora3838,Jdi omongan kemana mana sumpah malu maluin,0,comment
2025-08-17T18:15:39Z,@sandisetiawan9324,🤮🤮🤮,0,comment
2025-08-17T18:11:22Z,@Playerbussid2937,&quot;Berhenti jangan lanjyut&quot; 😂,0,comment
2025-08-17T18:03:33Z,@rullyruud,"pertanyaannya cuma satu, orang bodoh mana yang rela bayar tiket bioskop buat nonton film kaya gini ?",0,comment
2025-08-17T17:57:01Z,@SitiNabila-j2o,Gausah tayang pak,0,comment
2025-08-17T17:54:59Z,@nandohong,To be honest animasi sampah dn tl0l,0,comment
2025-08-17T17:54:47Z,@DandiHa-z1h,"Aib kartun indoensia, apalagi dengan embel-embel &quot;karya anak bangsa, diselimuti dengan nasionalisme&quot;. Cuihh.. udah gitu tayang di bioskop lagih 🤮 animasi ini tayang full di YouTube atau di situs film bajakan aja ogah banget nonton wkwk 😂🤣",0,comment
2025-08-17T17:54:27Z,@AfikaFitria-m2o,😂😂😂😂...<br>Mending turu,0,comment
2025-08-17T17:51:52Z,@destikmasruroh2060,Kimak,0,comment
2025-08-17T17:49:54Z,@MGBrotherAnimation,"Salam dari saya, saya yang memberi saran menggunakan akun ChemistryZ",0,comment
2025-08-17T17:45:43Z,@ChemistryZ,"Oooo jadi ini animasi yang sedang banyak di bicarakan, ini sebenarnya bagus aja animasinya, asalkan ada pemolesan sedikit, itu worldnya dari dunia nyata dan orangnya bukan dunia nyata mungkin itulah yang bikin ga cocok sama karakter, saran aja yak sebagai animator, coba di edit lagi aja grafiknya dan worldnya supaya nyatu dengan karakternya terus bagian pencahayaannya juga di atur, itu aja sih saranku, sebenarnya ini animasi bagus cuma kurang poin-poin ini aja",1,comment
2025-08-17T17:35:21Z,@ricorist6750,perih dimata,0,comment
2025-08-17T17:30:43Z,@captainizwan,knpa bapaknya kaya frame² haha,0,comment
2025-08-17T17:26:37Z,@NurKubu,Kayak Grafik film bokep🤣,0,comment
2025-08-17T17:21:11Z,@zulfikarmaulana1407,Habis bermiliar-miliar katanya😅,0,comment
2025-08-17T17:15:22Z,@filmlalucuan13,Burik sekali visualnya,0,comment
2025-08-17T17:07:38Z,@Yogicool-s3p,KOO KOO KOOONTLL !!!!,0,comment
2025-08-17T17:06:34Z,@AkulaSeven,sybau🥀💔,1,comment
2025-08-17T17:04:24Z,@mayachan_1105,"Animasi terjelek tergajelas sepanjang masa, pls cancel culture gausa dibeli tiketnya.",0,comment
2025-08-17T17:00:33Z,@dianarsianti3491,Ada yang jual insto gak mata gw sakit,0,comment
2025-08-17T16:57:13Z,@BrianRoymuhammad,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=90"">1:30</a> burung ko suara monyet😹😹😹 lawaq",0,comment
2025-08-17T16:56:26Z,@leonkennedywifey,laa ilahailallah ampasnya,0,comment
2025-08-17T16:55:29Z,@Dearizky-w5w,"Giliran jumbo yg jelas animasi sama akurnya bagus malh ada aja celahnya di cela, lah ini apan njirrr",0,comment
2025-08-17T16:52:32Z,@Saiber009,🤣🤣🤣🤣🤣🤣🤣,0,comment
2025-08-17T16:49:42Z,@FAJARMAULANA-m7e4q,ini mah film horor,0,comment
2025-08-17T16:47:49Z,@7Luffy_,lebih keren upin ipin 2007,0,comment
2025-08-17T16:44:47Z,@Mita-dhay,"Film terjelek di indonesia,knp bisa tayang di bioskop sumpil",0,comment
2025-08-17T16:44:45Z,@TimeRain404,game ps2.5,0,comment
2025-08-17T16:36:53Z,@kurniawahyudin494,"Emg sialan yg garap film ini, budget gede, hasil sepele, sialan",0,comment
2025-08-17T16:32:32Z,@lkvitality5226,FILM SAMPAH,0,comment
2025-08-17T16:30:50Z,@marsyhanazella2,"ngk nyambung dan gak jelas gimana alur nya, film yang ini ngk layak ada di bioskop karena pembuatanya ngk niat sama sekali, dan aku juga setuju kalau kartun/film ini di boikot atau tayang di mana pun.Sekali lagi di BOIKOT",0,comment
2025-08-17T16:28:57Z,@KeandreFaviannugraha,bayi pun ogah nonton ni kartun,0,comment
2025-08-17T16:18:52Z,@daisy_fl0wer01,"animasi nya kontroversial bet asli dah, lu pada yg nonton sama aja mendukung plagiarisme 😂😂",5,comment
2025-08-21T08:38:21Z,@kars6026,"Nasionalis. biarpun mencontek dan nyolong nyatanya gak di indo aja, film amerika yg di Hollywood juga banyak hasil copy-paste dan sah2 aja 👏. Indo gak usah sok suci, kalo perlu waffle belgia kita klaim",0,reply
2025-08-17T16:17:57Z,@sayyeidmochammadrezafahlev6899,DAH FUCK,0,comment
2025-08-17T16:15:17Z,@Nurman-pd9ql,Bagusan upi ipin dan boboboy🤣🤣🤣🤣🤣🤣,0,comment
2025-08-17T16:11:11Z,@mdxrff,Film bosok,0,comment
2025-08-17T16:05:09Z,@darvin8987,baru kali ini burung suara monyet😂😂😂,0,comment
2025-08-17T16:02:50Z,@chanel_berbagi83,pingin muntah,0,comment
2025-08-17T15:59:22Z,@sillyguybruhmannGTA,Lebih kalah dibanding jumbo 🗿,0,comment
2025-08-17T15:58:24Z,@LeonardHendrawan-c8q,Kok bisa lolos masuk bioskop. Emang gak ada ukuran kualitas nya ya buat atau supaya di tayangin di bioskop?,0,comment
2025-08-17T15:58:08Z,@fitraramadhan5158,Absurd.. Mungkin bajetnya kepotong potong kali jadi pas sampe ke bawah jd gini ya😂😂 seadanya,0,comment
2025-08-17T15:56:42Z,@rgdharley5728,inii ko soundtrack punya India. apa gw salah dengar yaa,0,comment
2025-08-17T15:53:32Z,@zhafranalghifari4829,Really ugly haha,0,comment
2025-08-17T15:53:19Z,@fachrurozirochadin.a5213,"film yang memalukan sumpah, bisa gak si ini dihapus aja",0,comment
2025-08-17T15:49:30Z,@khoirulsalam789,cocok rilis di abad 80,0,comment
2025-08-17T15:41:08Z,@rivanwae,Kaya tugas anak SD kelas 4 bikin animasi. Selesai gk selesai dikumpul,0,comment
2025-08-17T15:41:08Z,@RasifIbrahim-s2i,hdd bgt filem nya kaya aspal,0,comment
2025-08-17T15:38:36Z,@agieansyah,Burik,0,comment
2025-08-17T15:38:32Z,@RedzuanJemali-ep8yu,"Animasi paling Keren didunia mengalahkan Doraemon, Upin Ipin dan lain lain nya😂😂😂 betul betul mendunia animasi merah putih 😂😂😂.lucu 😂😂😂",5,comment
2025-08-17T15:36:47Z,@irnawannawan8166,keren akhirnya Indonesia bisa bikin animasi sendiri🙏🙏🙏,0,comment
2025-08-17T15:34:56Z,@Alihasyim-em4tg,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=18"">0:18</a> orang gemuk kok di atas<br><a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=36"">0:36</a> diganti aja &quot;tapi benderanya hilang&quot;<br><a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=51"">0:51</a> itu kan ada pasar kenapa ga beli aja<br><a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=57"">0:57</a> cari bendera sampe dihutan bah",92,comment
2025-08-18T05:49:34Z,@AdliFairuz-h7j,Namanya juga plot twisnya kurang masuk akal,9,reply
2025-08-18T06:20:01Z,@bluernie3920,"Kocak anjir, trailer tpi kyk ngerangkum film😭",11,reply
2025-08-19T11:18:07Z,@LeonScottkennedy2006,Mungkin itu bendera satu satunya warisan nenek moyang pak lurah 😅😅😅😅😅😅,0,reply
2025-08-17T15:30:24Z,@AdellYa-ne7mn,berhentyiiii jhangann lhamjyuttt,0,comment
2025-08-17T15:21:55Z,@YusufAdiga,Herman beli bendera Kan bisa.. Dana buat bendera di korupsi?,4,comment
2025-08-17T15:20:43Z,@muhammadraflikurniasandi8992,2025 mau nayangin film kaya anjing gini?,1,comment
2025-08-17T15:20:36Z,@ST-lu6vd,Tayang di youtube pun ini ga pantes,1,comment
2025-08-17T15:17:52Z,@andriyanchannel2139,apa ini memalukan,0,comment
2025-08-17T15:07:47Z,@Bangz-b2r,Karakter nya unik ada yg make steroid ke tangan sama bokong<br>sama satu lagi burung tapi suara monyet🗿,0,comment
2025-08-17T15:06:48Z,@NovalDanangDanang,"Adit Sopo jarwo, <br>Lebih bagus",0,comment
2025-08-17T15:06:30Z,@RokimMbot,Menurut saya bagus dr segi grafik  dan ceritanya tp lebih bagus lagi g usah dtayangkn 😂😂😂,0,comment
2025-08-17T15:05:02Z,@PimpinanKotaSakura,Doksil ditemukan,0,comment
2025-08-17T15:01:40Z,@dennialaydrusofficial,Banyak juga yg liat trailer nya😅 karna antusias mau nonton filmnya? atau buat menghujat filmnya?,0,comment
2025-08-17T14:59:00Z,@Diogodista,Alamak najisnya😹,0,comment
2025-08-17T14:48:29Z,@agustiniyusup7844,"Ngomong2 di <a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=40"">0:40</a> itu dibelakang ko ad senjata ya🗿",0,comment
2025-08-17T14:48:08Z,@bangjhon1168,Masa kaki karakternya tembus waktu panjat pinang,0,comment
2025-08-17T14:47:00Z,@agustiniyusup7844,"Malu2 bangsa, jangan sampe film lain bikin burik gara2 laku juga<br>(Ga maksud nge-judge bangsa y)",0,comment
2025-08-17T14:46:29Z,@itzmeoyen,&quot;Akan hadir di Mimpi anda&quot;,0,comment
2025-08-17T14:46:18Z,@divaauliaarianti6622,"Berhentyyy, janngyannnn lanjyuttt💅",0,comment
2025-08-17T14:45:32Z,@SkyEira-b9g,malu bgt punya film ini. tapi lumayan sih film nya bocilnya yang pake baju merah kok berotot ya🗿🗿🗿🗿🗿🗿,1,comment
2025-08-17T14:43:39Z,@nurfauzi1699,Ga ada yg bisa di banggain,0,comment
2025-08-17T14:42:38Z,@RidhoFatrah-v5j,is jelek kali grafiknyaa sakit mata gua,0,comment
2025-08-17T14:42:20Z,@kristinalanta2981,Jelek sklii,0,comment
2025-08-17T14:38:59Z,@FirdaTalita,Ini apaan 🥲,0,comment
2025-08-17T14:38:41Z,@SkyEira-b9g,"lah animasi apa ini . bisa2 nya ada senjata api . suara burungnya suaranya kaya monyet ini film apa animasi paling aneh.itu bocil kehutan  tak bahaya . film yang sangat memalukan<a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>",1,comment
2025-08-17T14:38:39Z,@goldenfrog4822,Animasinya jelek banget jir,0,comment
2025-08-17T14:36:12Z,@MarchelloIglesias,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=87"">1:27</a> udah burik  salah suara lagi🗿",0,comment
2025-08-17T14:35:39Z,@AdeebIzz-vi3ru,Keluarga somat lebih bagus dari pada ini cro🥀🥀,0,comment
2025-08-17T14:35:02Z,@Mediailmu1993,"Makin aneh aja Negaraku ya Allah, ada org bangga bikin kartun kek gini, malu banget liatnya",0,comment
2025-08-17T14:31:47Z,@KhairulAkbar-y8u,Gak ada bendera ada nya m for lewat pasar bukan nya beli bendera nya Malah nyari burung suara monyet,0,comment
2025-08-17T14:31:01Z,@naylaa_roblox,Beta buka gudang  beta nemu kuthang😭😹😹,0,comment
2025-08-17T14:30:06Z,@theycalledmelee7839,Keren banget,0,comment
2025-08-17T14:29:22Z,@solo_leveling23,Mending dhot design😂😂😂,1,comment
2025-08-17T14:27:37Z,@priyodwi8041,"Film ini ditujukan untuk peringatan HUT kemerdekaan RI yang ke 20. Cuma karena sempat hilang, baru ditemukan 60 tahun kemudian. Masuk kategori memorabilia genre  komedi sejarah.",0,comment
2025-08-18T01:25:04Z,@gh3zd,😭,0,reply
2025-08-17T14:26:46Z,@barudinwariso4420,"Jangan malu, belajarlah dengan Upin &amp; Ipin..",0,comment
2025-08-17T14:21:16Z,@Mzanuddin-rl6pn,Bikin malu indonesiaT_T,0,comment
2025-08-17T14:19:38Z,@aktaraharjabahrul3008,"Ini bagus loh<br><br>Untuk metode baru hukuman koruptor, suruh masuk ruangan, looping film ini 7 hari 👍",0,comment
2025-08-17T14:19:08Z,@Rahelnovik123,😭😭😭😭😭😭😭😭,0,comment
2025-08-17T14:19:08Z,@Rahelnovik123,😭😭😭😭😭😭😭😭,0,comment
2025-08-17T14:19:00Z,@Rahelnovik123,😭😭😭😭😭😭😭😭,0,comment
2025-08-17T14:18:17Z,@fakkumaru,Jelek beud,0,comment
2025-08-17T14:14:03Z,@asepstroberi1,Naga terbang Indosiar,0,comment
2025-08-17T14:12:31Z,@alpinnuwoeee,di gudang ada ak47 tuhh😂,0,comment
2025-08-17T14:11:05Z,@vannessachannel5851,grafik majapahit mau masuk bioskop?,0,comment
2025-08-17T14:10:28Z,@IsmailHabibie,BeTA BuKA guDAnG BendErA nya HiLang😂😂😂😂,0,comment
2025-08-17T14:07:25Z,@bagassatria3304,animasi gblk,0,comment
2025-08-17T14:06:09Z,@br_kece,Bagus banget animasinya😊,0,comment
2025-08-17T14:06:04Z,@Alwi-g1m,Kalah sama animasi YTMCI,0,comment
2025-08-17T14:04:37Z,@Raizaki-d1p,"Haduh.... dasar<a href=""UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU""></a> filmm yang malu maluin indonesia<br>guys ayo kita demo agar merah putih one for all dibaned dari indonesia~````",0,comment
2025-08-17T14:01:49Z,@aku_keinyot_durhaka-r3y,Tindakan yang harus di ambil adalah harus gelut😊,4,comment
2025-08-17T14:00:01Z,@20.muhammadhubbishshadiq93,ARGHH!!! MY EYES,0,comment
2025-08-17T13:59:09Z,@JieeEe-h9l,jelkkk jelekkkk bangetttt cok 😭,0,comment
2025-08-17T13:57:28Z,@veradaud_024,Cuih,0,comment
2025-08-17T13:56:52Z,@Gong2000-d5o,Animasi kont0L,0,comment
2025-08-17T13:53:16Z,@ajirsbruyne2431,Series la ni tahun 2025 kut bkan tahun 2000 😂😂😂,0,comment
2025-08-17T13:53:04Z,@akunvivo2698,Suara burungnya unik ya😂😂😂 anak TK jaman sekarang udah bisa buat film keren😂😂,0,comment
2025-08-17T13:50:49Z,@William.11414,Macam film keong emas ap layar tancep,0,comment
2025-08-17T13:47:39Z,@Gigachad-r2g,Namanya buatan tua bangka🤭,0,comment
2025-08-17T13:46:46Z,@asta9586,"Dramatis banget mau nyari bendera doang, pergi kepasar 10rb juga banyak",17,comment
2025-08-17T13:46:02Z,@Sulomo-b2q5u,I love pace,0,comment
2025-08-17T13:40:30Z,@handywijaya4624,Burung suara monyet apaan coba😂😂😂,0,comment
2025-08-17T13:39:25Z,@windyhutabarat342,ini yg katanya mau nyaingin infinity castle? wkwkwkwk,0,comment
2025-08-17T13:37:04Z,@windyhutabarat342,"itu mereka ngelewatin pasar loh, kenapa gak beli di pasar?  lagian, di gapuranya ada banyak bendera, dan kenapa harus anak kecil yang nyari? orang - orang dewasa di kampung itu memang males banget kah nyarinya? dan kenapa gak dijahit aja sendiri? lagian kok burung suara monyet? dan kenapa nyarinya harus sampai ke hutan? kok tema kebangsaan pakai bahasa inggris? takut kayak tagline tv ya? dan di gudangnya ada senjata ak-47 lagi, wkwkwkwk",0,comment
2025-08-17T13:34:45Z,@dilponggaming3232,Masih bagus tekotok,0,comment
2025-08-17T13:34:10Z,@orang_keselek,Ahh shit sepertinya aku akan buta🥴,0,comment
2025-08-17T13:31:47Z,@KaylaShafiyya,Ini snimasi dongo bgt jir,0,comment
2025-08-17T13:29:03Z,@ratnasetiawati1640,Sybau💔,0,comment
2025-08-17T13:28:45Z,@jasminearetta,"Padahal baru aja ada film jumbo udah bagus²,eh sekarang malah di sambut film baru yang mengecewakan udah biayanya mahal eh jelek",0,comment
2025-08-17T13:26:40Z,@jumardhan6445,Beta malu sumpah.. ini sampah 😂,0,comment
2025-08-17T13:23:44Z,@DraikD1,beta buka gudang benderanya hilang,1,comment
2025-08-17T13:23:41Z,@BOLAKU_TV,Mending juga keluarga Somat,0,comment
2025-08-17T13:14:30Z,@mismawati8650,Kesini cmn mau ngata ngatain doang😅😅😅,0,comment
2025-08-17T13:10:27Z,@Ipansty-k1f,Animasi konyol,0,comment
2025-08-17T13:09:23Z,@nd_23,Opoooo iki cah 🤣,0,comment
2025-08-17T13:08:54Z,@fernandusaditya,Setuju saya. Ini memang jelek😅<br>Kayak bikinan mahasiswa yang baru belajar😅,0,comment
2025-08-17T13:08:12Z,@ti_ka2801,"Bendera ilang kn tinggal beli baru pak luraaaahhh, murah, plg mentok 30 rebu😁",0,comment
2025-08-17T13:07:42Z,@lintangkinas,"konflik animasinya aneh anjir.. itu nyari bendera lewat pasar, ya mending beli aja yg baru di pasar, kocag",0,comment
2025-08-17T13:02:22Z,@JAMAJ-t7z,Film nya bagus adek saya sampe pingsan🎉🎉🎉,0,comment
2025-08-17T13:01:50Z,@hanz39sff,Rame gak ya?😂😂😂😂,0,comment
2025-08-17T13:00:02Z,@ArYoSlAy,Merah putih film bagus dan favorit wajib ditonton orang gila,0,comment
2025-08-17T12:59:40Z,@beethebliss,berhenti~ jangan lanjyut~,0,comment
2025-08-17T12:54:12Z,@KnowledgeX-c8e,"TOLOL BENDERA TINGGAL BELI LAGI GAK MODAL AMAT AJGGG <a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=108"">1:48</a>😂😂",0,comment
2025-08-17T12:51:51Z,@HayatunnufusNufus-d9h,💩💩💩,0,comment
2025-08-17T12:50:34Z,@Rizkygaming-i8w,Semuanya kayaknya pake cgi,0,comment
2025-08-17T12:49:57Z,@melindarahmawati2817,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=39"">0:39</a> AK 47 beenran?",0,comment
2025-08-17T12:47:21Z,@ameii_selalugabut,Masih mending Adit sopo Jarwo 😑,1,comment
2025-08-17T12:47:21Z,@KilaKiratwins,Baru trailer nya aja kaya gini apa lagi pas liris,0,comment
2025-08-17T12:46:26Z,@rahmanpunya6617,Dana pun di korup 😂,0,comment
2025-08-17T12:45:24Z,@syarizansulaiman6554,Wah setanding quality film 📽️🎥 Jumbo 😂,0,comment
2025-08-17T12:45:07Z,@PakWarih,Ketawa orang pembuat merah putih animasi terjelek masih bagus ini jumbo😢😢 ini animasi atau orang kejepit pintu sih,0,comment
2025-08-17T12:44:50Z,@DorianBud,Indonesian Animation Industry just hit the rock bottom with this one💔 And It&#39;s heading to Bikini Bottom now💔,1,comment
2025-08-19T01:27:50Z,@zackyfaisalb9007,Please spare the poor bikin bottom from this debacle....,0,reply
2025-08-17T12:43:38Z,@RetnoWidiastuti-wc4wx,Kartun paling tolol dan jelek,0,comment
2025-08-17T12:41:51Z,@Al-ghifari-putra,Bikin malu Indonesia 😹,0,comment
2025-08-17T12:40:28Z,@KaiiiiYT.,Dubbing nya kaya baca dongeng,0,comment
2025-08-17T12:39:51Z,@dewisintha5497,Jelek kali sumpah,0,comment
2025-08-17T12:39:42Z,@bradcota,"Gila sih, ini vibes-nya kayak 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ banget 😭🔥",0,comment
2025-08-17T12:38:11Z,@PakWarih,Budgetnya kaya mau beli mobil Lamborghini gimana tuh burung suara monyet,0,comment
2025-08-17T12:36:21Z,@piyyaa356,kaya vidio presentasi jir,0,comment
2025-08-17T12:33:51Z,@PakWarih,"Ini kartun terjelek di Indonesia masak buatnya uang 6,7 miliar masa burung bunyi monyet itu monyet atau burung sama sama orang suara orang kejepit pintu",0,comment
2025-08-17T12:31:41Z,@welekk_67,"Duh, harus pake insto hbis nonton ini mah😂",0,comment
2025-08-17T12:31:23Z,@Mecharinn,Animasi darkweb😂,0,comment
2025-08-17T12:25:45Z,@SekarAulia-t3v,Ngeliat ini jadi inget sama animasi keluarga pak somat,0,comment
2025-08-17T12:23:01Z,@P.Whitestrake,PS2 game ahh animation. 🤣,0,comment
2025-08-17T12:20:39Z,@alviangates1453,Akibat bikinnya buru² 🗿,0,comment
2025-08-17T12:19:10Z,@Ig_dedelilac,Bagus adit sopo jarwo,0,comment
2025-08-17T12:18:23Z,@itvcorp,Burung kok suaranya monyet 🤔<br>Suara terbangnya merpati 🤔,0,comment
2025-08-17T12:16:19Z,@AsalGaming-on4uj,Msh bagus upin ipin,0,comment
2025-08-17T12:17:14Z,@AsalGaming-on4uj,Ini kyk blm selesai di render 😅,0,reply
2025-08-17T12:18:01Z,@AsalGaming-on4uj,Kl game ini settingan grafik rata kiri 😂,0,reply
2025-08-17T12:15:09Z,@zenn2667,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=106"">1:46</a> alamak... sang villain bersabda😂",0,comment
2025-08-17T12:13:58Z,@Arsyagranada,"<a href=""https://www.youtube.com/watch?v=6jdG2WQEgyI&amp;t=2"">0:02</a> ayooo men kok di sebelah kiri bawah ada 2 anak ciuman😬😳",0,comment
2025-08-17T12:13:22Z,@rivanarifillah,Creepy karakter-nya,0,comment
2025-08-17T12:11:37Z,@roxasreth9381,Jijik,0,comment
2025-08-17T12:09:38Z,@EvaSeptiana-i2z6h,ow ini yang katanya habis dana 2M (pernah lewat berana fbku),0,comment
2025-08-17T12:08:40Z,@niswamardhiyah7183,ini film gak layak tonton sama bocil bayagin waktu mereka ke gudang itu ada senjata api akm lah m4 lah dan juga waktu mereka ketemu burung itu suara nya suara monyet terus kalian nyadar gk semua karakter yang mereka pakek itu kayak bulek karna mereka ambil dari artis yang jual orang 3D dan kata nya artis itu bilang karakter 3D nya belum dibayar yang gua heran kenapa ni film bisa masuk bioskop ternyata mereka punya orda alias orang dalam malu maluin indonesia aja orang malaysia yang nonton aja pasti ketawa kecewa aku bung,0,comment
2025-08-17T12:04:02Z,@andhikamaulana2840,Mending Animasi Dontol Daripada Ini,0,comment
